Stephen Curry,161
James Harden,153
Russell Westbrook,54
Damian Lillard,31
Klay Thompson,13
Derrick Rose,36
DeMar DeRozan,20
Devin Booker,26
Lonzo Ball,10
Chris Paul,10
Jamal Murray,21
Donovan Mitchell,10
De'Aaron Fox,11
Bogdan Bogdanovic,10
CJ McCollum,12
Dennis Schroder,6
Mike Conley,19
Jrue Holiday,15
Buddy Hield,7
Lou Williams,10
Rajon Rondo,1
Josh Hart,1
Dennis Smith Jr.,5
Marco Belinelli,3
Eric Gordon,1
Kentavious Caldwell-Pope,4
Ricky Rubio,2
J.J. Barea,7
Quinn Cook,4
Terrance Ferguson,3
Alex Abrines,1
Gary Harris,1
Seth Curry,4
Derrick White,4
Hamidou Diallo,1
Bryn Forbes,1
Patty Mills,1
Wesley Matthews,5
Jeff Teague,10
Malik Beasley,2
Dante Exum,1
Grayson Allen,2
Shai Gilgeous-Alexander,1
Patrick Beverley,9
Deonte Burton,2
Will Barton,2
Jacob Evans,1
Timothe Luwawu-Cabarrot,2
Avery Bradley,2
Nik Stauskas,1
Jerryd Bayless,1
Wade Baldwin,1
Jevon Carter,1
Andre Iguodala,0
Lance Stephenson,0
Frank Mason III,1
Jawun Evans,1
Gerald Green,0
E'Twaun Moore,1
Shaun Livingston,0
Garrett Temple,1
Jared Terrell,1
Milos Teodosic,0
Austin Rivers,0
MarShon Brooks,1
Kyle Korver,0
Isaiah Thomas,0
Andre Roberson,0
Josh Okogie,0
Raymond Felton,0
Jamal Crawford,0
Tyus Jones,0
Monte Morris,0
Sviatoslav Mykhailiuk,0
Devin Harris,0
Brandon Knight,0
Jalen Brunson,0
Damion Lee,0
Dejounte Murray,0
Isaac Bonga,0
Lonnie Walker,0
Iman Shumpert,0
Alex Caruso,0
Evan Turner,0
Ryan Broekhoff,0
Yuta Watanabe,0
Michael Carter-Williams,0
Raul Neto,0
Yogi Ferrell,0
Elie Okobo,0
Daryl Macon,0
De'Anthony Melton,0
Elfrid Payton,0
Dillon Brooks,0
Brandon Goodwin,0
Troy Daniels,0
Ben McLemore,0
Naz Mitrou-Long,0
Frank Jackson,0
Anfernee Simons,0
C.J. Williams,0
Tyrone Wallace,0
Gary Trent Jr.,0
Tim Frazier,0
Wayne Selden,0
Ian Clark,0
Jerome Robinson,0
Sindarius Thornwell,0
Shelvin Mack,0
Trevon Bluiett,0
Kenrich Williams,0
Andrew Harrison,0
Kyrie Irving,190
Kemba Walker,98
Ben Simmons,43
Dwyane Wade,41
Victor Oladipo,58
Kyle Lowry,38
Bradley Beal,62
Zach LaVine,17
D'Angelo Russell,15
Eric Bledsoe,17
Jaylen Brown,4
Malcolm Brogdon,14
J.J. Redick,14
Spencer Dinwiddie,15
John Wall,2
Marcus Smart,2
Trae Young,2
Tony Parker,3
Jordan Clarkson,1
Terry Rozier,2
Tim Hardaway Jr.,2
Josh Richardson,2
Collin Sexton,2
T.J. McConnell,4
Darren Collison,5
Fred VanVleet,1
Kris Dunn,3
Evan Fournier,4
Markelle Fultz,1
Jeremy Lamb,2
Caris LeVert,1
Cory Joseph,3
George Hill,1
Reggie Jackson,8
Tyreke Evans,2
D.J. Augustin,7
Jaylen Adams,2
Malik Monk,2
Emmanuel Mudiay,2
Tony Snell,1
Ryan Arcidiacono,5
Kent Bazemore,2
Reggie Bullock,5
PJ Dozier,3
Aaron Holiday,1
Ron Baker,2
Rodney Hood,1
Justin Anderson,1
Antonio Blakeney,2
Devonte' Graham,1
Goran Dragic,0
Jeremy Lin,0
Alec Burks,1
Danny Green,0
Langston Galloway,1
Walt Lemon Jr.,1
Bruce Brown,1
Cameron Payne,1
Furkan Korkmaz,0
Jerian Grant,2
Delon Wright,0
Matthew Dellavedova,0
Daniel Hamilton,1
Patrick McCaw,1
Troy Caupain,2
Jose Calderon,0
Donte DiVincenzo,0
Landry Shamet,0
Pat Connaughton,0
Jordan McRae,1
Sterling Brown,0
Dion Waiters,0
Allonzo Trier,0
Dzanan Musa,0
Frank Ntilikina,0
Tyler Johnson,0
Tyler Dorsey,0
Terrence Ross,0
Tomas Satoransky,0
Rawle Alkins,0
Brad Wanamaker,0
Kevin Huerter,0
Trey Burke,0
Wayne Ellington,0
Dwayne Bacon,0
Allen Crabbe,0
Luke Kennard,0
Shabazz Napier,0
Trevon Duval,0
Denzel Valentine,0
Jordan Loyd,0
Malachi Richardson,0
Ish Smith,0
Damyean Dotson,0
Jaylen Morris,0
Shake Milton,0
Zhaire Smith,0
Courtney Lee,0
Shaquille Harrison,0
Lorenzo Brown,0
J.P. Macura,0
David Nwaba,0
Isaiah Briscoe,0
Glenn Robinson III,0
Khyri Thomas,0
Theo Pinson,0
Demetrius Jackson,0
Chasson Randle,0
Keenan Evans,0
Brandon Sampson,0
Edmond Sumner,0
Joe Chealey,0
Melvin Frazier,0
Zach Lofton,0
Davon Reed,0
LeBron James,174
Kevin Durant,168
Anthony Davis,136
Paul George,76
Luka Doncic,43
Nikola Jokic,75
Rudy Gobert,12
Steven Adams,48
Draymond Green,16
LaMarcus Aldridge,49
Karl-Anthony Towns,16
Clint Capela,20
DeMarcus Cousins,13
Kyle Kuzma,10
Tobias Harris,16
Danilo Gallinari,11
Jerami Grant,10
Brandon Ingram,4
Dirk Nowitzki,4
Carmelo Anthony,7
DeAndre Jordan,8
Andrew Wiggins,12
Marc Gasol,13
P.J. Tucker,5
Deandre Ayton,13
Jusuf Nurkic,4
Boban Marjanovic,4
JaVale McGee,1
Rudy Gay,4
Harrison Barnes,9
Kostas Antetokounmpo,3
Nemanja Bjelica,1
Nerlens Noel,3
Montrezl Harrell,8
Michael Beasley,4
Joe Ingles,2
Ivica Zubac,1
Robert Covington,3
Jordan Bell,1
Dario Saric,6
Pau Gasol,1
Davis Bertans,1
Julius Randle,1
Willie Cauley-Stein,4
Jakob Poeltl,3
Danuel House,1
Taj Gibson,7
Marvin Bagley III,2
Jaren Jackson Jr.,7
T.J. Warren,4
Maxi Kleber,2
Kelly Oubre Jr.,1
Al-Farouq Aminu,5
Jae Crowder,1
Nikola Mirotic,1
Mason Plumlee,1
Kosta Koufos,2
Dwight Powell,1
Dorian Finney-Smith,1
